14.033333	8529866	8819592
14.050000	8529885	8819581
14.066667	8529804	8819572
14.083333	8529748	8819635
14.100000	8529807	8819570
14.116667	8529729	8819593
14.133333	8529768	8819520
14.150000	8529720	8819539
14.166667	8529730	8819496
14.183333	8529663	8819542
14.200000	8529634	8819523
14.216667	8529673	8819468
14.233333	8529590	8819506
14.250000	8529605	8819522
14.266667	8529539	8819477
14.283333	8529561	8819425
14.300000	8529561	8819439
14.316667	8529473	8819393
14.333333	8529547	8819456
14.350000	8529452	8819364
14.366667	8529524	8819363
14.383333	8529407	8819373
14.400000	8529377	8819345
14.416667	8529387	8819271
14.433333	8529380	8819270
14.450000	8529381	8819277
14.466667	8529316	8819237
14.483333	8529291	8819204
14.500000	8529331	8819193
14.516667	8529285	8819171
14.533333	8529273	8819184
14.550000	8529295	8819109
14.566667	8529150	8819080
14.583333	8529201	8819066
14.600000	8529241	8819051
14.616667	8529134	8819045
14.633333	8529119	8819052
14.650000	8529095	8819021
14.666667	8529147	8818951
14.683333	8528967	8818980
14.700000	8529040	8818896
14.716667	8528996	8818888
14.733333	8528905	8818880
14.750000	8528973	8818881
14.766667	8528979	8818890
14.783333	8528961	8818800
14.800000	8528892	8818811
14.816667	8528873	8818707
14.833333	8528864	8818748
14.850000	8528886	8818721
14.866667	8528764	8818696
14.883333	8528754	8818698
14.900000	8528743	8818691
14.916667	8528713	8818626
14.933333	8528662	8818608
14.950000	8528711	8818581
14.966667	8528665	8818579
14.983333	8528613	8818562
15.000000	8528601	8818523
15.016667	8528562	8818490
15.033333	8528571	8818446
15.050000	8528502	8818465
15.066667	8528536	8818461
15.083333	8528527	8818385
15.100000	8528475	8818368
15.116667	8528453	8818330
15.133333	8528397	8818352
15.150000	8528321	8818291
15.166667	8528380	8818285
15.183333	8528277	8818272
15.200000	8528333	8818237
15.216667	8528278	8818181
15.233333	8528257	8818114
15.250000	8528178	8818126
15.266667	8528169	8818101
15.283333	8528193	8818098
15.300000	8528208	8818110
15.316667	8528083	8818021
15.333333	8528033	8818036
15.350000	8528071	8817955
15.366667	8528051	8817946
15.383333	8527987	8817888
15.400000	8527972	8817831
15.416667	8527946	8817886
15.433333	8527912	8817792
15.450000	8527881	8817815
15.466667	8527846	8817781
15.483333	8527805	8817738
15.500000	8527806	8817724
15.516667	8527821	8817723
15.533333	8527730	8817656
15.550000	8527659	8817649
15.566667	8527692	8817590
15.583333	8527641	8817628
15.600000	8527657	8817598
15.616667	8527579	8817548
15.633333	8527602	8817552
15.650000	8527486	8817498
15.666667	8527486	8817446
15.683333	8527457	8817386
15.700000	8527428	8817411
15.716667	8527389	8817347
15.733333	8527413	8817330
15.750000	8527353	8817294
15.766667	8527298	8817295
15.783333	8527271	8817324
15.800000	8527236	8817232
15.816667	8527286	8817261
15.833333	8527189	8817246
15.850000	8527148	8817200
15.866667	8527150	8817202
15.883333	8527075	8817083
15.900000	8527099	8817086
15.916667	8527043	8817098
15.933333	8527000	8817052
15.950000	8526957	8817067
15.966667	8526952	8817057
15.983333	8526964	8816988
16.000000	8526908	8816967
16.016667	8526898	8816955
16.033333	8526826	8816955
16.050000	8526865	8816869
16.066667	8526837	8816853
16.083333	8526758	8816915
16.100000	8526742	8816865
16.116667	8526724	8816796
16.133333	8526677	8816800
16.150000	8526677	8816771
16.166667	8526630	8816700
16.183333	8526580	8816720
16.200000	8526576	8816670
16.216667	8526501	8816659
16.233333	8526516	8816641
16.250000	8526437	8816676
16.266667	8526477	8816628
16.283333	8526419	8816599
16.300000	8526402	8816547
16.316667	8526341	8816556
16.333333	8526349	8816558
16.350000	8526314	8816510
16.366667	8526307	8816503
16.383333	8526234	8816473
16.400000	8526224	8816483
16.416667	8526244	8816467
16.433333	8526198	8816465
16.450000	8526156	8816421
16.466667	8526148	8816458
16.483333	8526069	8816473
16.500000	8526073	8816461
16.516667	8526031	8816421
16.533333	8526006	8816403
16.550000	8526028	8816378
16.566667	8525992	8816391
16.583333	8525935	8816436
16.600000	8525962	8816399
16.616667	8525952	8816386
16.633333	8525914	8816367
16.650000	8525881	8816429
16.666667	8525870	8816407
16.683333	8525866	8816360
16.700000	8525832	8816351
16.716667	8525827	8816398
16.733333	8525844	8816372
16.750000	8525826	8816351
16.766667	8525789	8816347
16.783333	8525796	8816336
16.800000	8525751	8816286
16.816667	8525770	8816295
16.833333	8525733	8816284
16.850000	8525703	8816318
16.866667	8525691	8816234
16.883333	8525657	8816238
16.900000	8525628	8816191
16.916667	8525638	8816197
16.933333	8525548	8816199
16.950000	8525585	8816209
16.966667	8525617	8816203
16.983333	8525527	8816148
17.000000	8525521	8816109
17.016667	8525520	8816154
17.033333	8525477	8816129
17.050000	8525479	8816110
17.066667	8525430	8816033
17.083333	8525414	8816022
17.100000	8525361	8816035
17.116667	8525355	8816010
17.133333	8525311	8815991
17.150000	8525353	8815972
17.166667	8525263	8815977
17.183333	8525252	8815939
17.200000	8525254	8815936
17.216667	8525208	8815949
17.233333	8525194	8815908
17.250000	8525154	8815918
17.266667	8525163	8815882
17.283333	8525071	8815876
17.300000	8525112	8815858
17.316667	8525066	8815887
17.333333	8525091	8815836
17.350000	8525036	8815849
17.366667	8524937	8815838
17.383333	8524969	8815845
17.400000	8524986	8815853
17.416667	8524902	8815747
17.433333	8524956	8815787
17.450000	8524874	8815734
17.466667	8524859	8815742
17.483333	8524858	8815718
17.500000	8524765	8815761
17.516667	8524868	8815749
17.533333	8524714	8815719
17.550000	8524835	8815700
17.566667	8524682	8815687
17.583333	8524699	8815687
17.600000	8524724	8815648
17.616667	8524665	8815660
17.633333	8524596	8815656
17.650000	8524597	8815684
17.666667	8524581	8815668
17.683333	8524590	8815623
17.700000	8524540	8815622
17.716667	8524490	8815640
17.733333	8524455	8815650
17.750000	8524464	8815669
17.766667	8524480	8815627
17.783333	8524446	8815704
17.800000	8524458	8815651
17.816667	8524356	8815645
17.833333	8524376	8815663
17.850000	8524333	8815646
17.866667	8524361	8815624
17.883333	8524297	8815615
17.900000	8524261	8815633
17.916667	8524241	8815648
17.933333	8524267	8815652
