6.883333	8585031	8804058
6.900000	8584988	8803935
6.916667	8584930	8803705
6.933333	8584849	8803570
6.950000	8584792	8803424
6.966667	8584534	8803227
6.983333	8584600	8803074
7.000000	8584485	8802925
7.016667	8584407	8802799
7.033333	8584382	8802584
7.050000	8584261	8802454
7.066667	8584158	8802285
7.083333	8584081	8802108
7.100000	8583982	8801931
7.116667	8583932	8801801
7.133333	8583860	8801649
7.150000	8583767	8801468
7.166667	8583662	8801313
7.183333	8583654	8801102
7.200000	8583516	8800923
7.216667	8583417	8800784
7.233333	8583313	8800612
7.250000	8583309	8800513
7.266667	8583192	8800329
7.283333	8583099	8800165
7.300000	8583041	8799906
7.316667	8582929	8799768
7.333333	8582865	8799675
7.350000	8582755	8799486
7.366667	8582711	8799328
7.383333	8582581	8799154
7.400000	8582498	8799041
7.416667	8582479	8798827
7.433333	8582374	8798691
7.450000	8582316	8798534
7.466667	8582191	8798364
7.483333	8582029	8798216
7.500000	8582016	8798051
7.516667	8581935	8797886
7.533333	8581816	8797688
7.550000	8581744	8797587
7.566667	8581657	8797371
7.583333	8581591	8797235
7.600000	8581517	8797089
7.616667	8581448	8796901
7.633333	8581347	8796783
7.650000	8581282	8796573
7.666667	8581185	8796447
7.683333	8581118	8796210
7.700000	8581081	8796149
7.716667	8580993	8795951
7.733333	8580851	8795747
7.750000	8580822	8795633
7.766667	8580708	8795477
7.783333	8580655	8795323
7.800000	8580588	8795155
7.816667	8580473	8794938
7.833333	8580463	8794823
7.850000	8580266	8794637
7.866667	8580268	8794532
7.883333	8580192	8794333
7.900000	8580113	8794212
7.916667	8580005	8794088
7.933333	8579949	8793894
7.950000	8579860	8793799
7.966667	8579768	8793574
7.983333	8579712	8793467
8.000000	8579599	8793246
8.016667	8579575	8793061
8.033333	8579485	8792909
8.050000	8579490	8792727
8.066667	8579375	8792585
8.083333	8579283	8792463
8.100000	8579147	8792296
8.116667	8579104	8792163
8.133333	8579090	8791978
8.150000	8579022	8791842
8.166667	8578902	8791658
8.183333	8578891	8791498
8.200000	8578788	8791387
8.216667	8578700	8791226
8.233333	8578575	8791073
8.250000	8578492	8790880
8.266667	8578477	8790755
8.283333	8578405	8790620
8.300000	8578294	8790476
8.316667	8578248	8790263
8.333333	8578145	8790137
8.350000	8578168	8789986
8.366667	8578046	8789860
8.383333	8577999	8789689
8.400000	8577941	8789580
8.416667	8577879	8789409
8.433333	8577788	8789276
8.450000	8577741	8789123
8.466667	8577649	8788967
8.483333	8577571	8788804
8.500000	8577482	8788720
8.516667	8577394	8788496
8.533333	8577392	8788358
8.550000	8577318	8788229
8.566667	8577280	8788085
8.583333	8577206	8787942
8.600000	8577104	8787784
8.616667	8577029	8787653
8.633333	8576939	8787505
8.650000	8576871	8787329
8.666667	8576785	8787228
8.683333	8576711	8787012
8.700000	8576692	8786934
8.716667	8576642	8786811
8.733333	8576556	8786603
8.750000	8576515	8786474
8.766667	8576452	8786294
8.783333	8576413	8786185
8.800000	8576278	8786021
8.816667	8576295	8785871
8.833333	8576242	8785788
8.850000	8576125	8785555
8.866667	8576028	8785450
8.883333	8575998	8785311
8.900000	8575901	8785062
8.916667	8575811	8785004
8.933333	8575768	8784843
8.950000	8575683	8784671
8.966667	8575633	8784552
8.983333	8575552	8784430
9.000000	8575526	8784239
9.016667	8575456	8784096
9.033333	8575337	8783986
9.050000	8575327	8783812
9.066667	8575225	8783696
9.083333	8575230	8783525
9.100000	8575054	8783426
9.116667	8575042	8783293
9.133333	8574969	8783139
9.150000	8574916	8782972
9.166667	8574881	8782917
9.183333	8574797	8782683
9.200000	8574758	8782525
9.216667	8574710	8782436
9.233333	8574648	8782318
9.250000	8574485	8782076
9.266667	8574517	8782027
9.283333	8574467	8781888
9.300000	8574334	8781699
9.316667	8574351	8781592
9.333333	8574252	8781440
9.350000	8574232	8781286
9.366667	8574157	8781172
9.383333	8574037	8781071
9.400000	8574000	8780959
9.416667	8573878	8780797
9.433333	8573882	8780599
9.450000	8573831	8780485
9.466667	8573740	8780328
9.483333	8573622	8780238
9.500000	8573641	8780042
9.516667	8573587	8779956
9.533333	8573541	8779786
9.550000	8573428	8779653
9.566667	8573405	8779563
9.583333	8573356	8779371
9.600000	8573259	8779278
9.616667	8573236	8779176
9.633333	8573179	8778997
9.650000	8573150	8778908
9.666667	8573057	8778754
9.683333	8572946	8778644
9.700000	8572921	8778492
9.716667	8572879	8778338
9.733333	8572802	8778209
9.750000	8572791	8778137
9.766667	8572725	8777985
9.783333	8572664	8777827
9.800000	8572615	8777762
9.816667	8572497	8777543
9.833333	8572522	8777460
9.850000	8572403	8777301
9.866667	8572379	8777164
9.883333	8572379	8777037
9.900000	8572254	8776904
9.916667	8572215	8776777
9.933333	8572106	8776637
9.950000	8572060	8776519
9.966667	8572011	8776379
9.983333	8571963	8776258
10.000000	8571948	8776152
10.016667	8571897	8776019
